"Site";"Sol";"X";"Y";"Altitude";"Pente";"pH_Superficiel";"pH_Profond";"pH_Intermediaire";"Eau_Superficiel";"Eau_Profond";"Eau_Intermediaire";"Av.P_Superficiel";"Av.P_Profond";"Av.P_Intermediaire";"C_Superficiel";"C_Profond";"C_Intermediaire";"N_Superficiel";"N_Profond";"N_Intermediaire";"NO3_Superficiel";"NO3_Profond";"NO3_Intermediaire";"NH4_Superficiel";"NH4_Profond";"NH4_Intermediaire";"Exc.Ac_Superficiel";"Exc.Ac_Profond";"Exc.Ac_Intermediaire";"Exc.Al_Superficiel";"Exc.Al_Profond";"Exc.Al_Intermediaire";"Exc.Ca_Superficiel";"Exc.Ca_Profond";"Exc.Ca_Intermediaire";"Exc.Mg_Superficiel";"Exc.Mg_Profond";"Exc.Mg_Intermediaire";"Exc.K_Superficiel";"Exc.K_Profond";"Exc.K_Intermediaire";"Exc.Na_Superficiel";"Exc.Na_Profond";"Exc.Na_Intermediaire";"Exc.Cations_Superficiel";"Exc.Cations_Profond";"Exc.Cations_Intermediaire";"SatBase_Superficiel";"SatBase_Profond";"SatBase_Intermediaire";"Argile_Superficiel";"Argile_Profond";"Argile_Intermediaire";"Limon_Superficiel";"Limon_Profond";"Limon_Intermediaire";"Sable_Superficiel";"Sable_Profond";"Sable_Intermediaire"
"292-13_I";"Alluvial";604418.45;648149.49;67.97692607;0.05918198525;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"292-13_J";"Alluvial";604398.15;648148.73;68.45133267;0.0869294875;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"292-13_K";"Alluvial";604398.15;648128.65;68.19799071;0.1187958385;4.32;4.64;4.58;3.68;4.1;4.02;6.67;1.33;3.03;1.65;0.23;0.62;0.19;0.06;0.11;11.59;0.56;2.5;4.44;1.52;2.32;5.04;7.19;6.98;4.36;6.46;6.2;0.89;0.08;0.15;0.3;0.45;0.22;0.17;0.09;0.11;0.03;0.05;0.04;6.44;7.87;7.5;21.79;8.61;6.96;35;35;35;32;30;32;34;35;34
"292-13_L";"Alluvial";604418.45;648129.45;67.74115714;0.025208818;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"292-13_M";"Alluvial";604438.75;648130.25;67.69456047;0.041406937;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"292-13_N";"Alluvial";604459.05;648131.05;67.48866156;0.04833687475;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"292-13_O";"Alluvial";604479.35;648131.85;67.47375948;0.1356798035;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"292-13_P";"Alluvial";604479.35;648111.93;68.94761117;0.3635597495;4.32;4.5;4.4;5.29;5.7;5.04;7.6;1.18;3.44;2.05;0.61;0.98;0.24;0.1;0.15;16.22;0;5.84;0.87;0;1.6;8.02;9.01;8.27;7.23;8.06;7.27;1.21;0.32;0.29;0.64;1.67;0.79;0.22;0.21;0.17;0.05;0.07;0.06;10.15;11.28;9.57;20.96;20.12;13.6;42;46;42;27;30;27;31;25;31
"292-13_Q";"Alluvial";604459.05;648111.09;68.300247;0.2950779675;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"292-13_R";"Alluvial";604438.75;648110.25;67.52083887;0.25123521475;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"292-13_S";"Alluvial";604418.45;648109.41;67.57506737;0.02748231175;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"292-13_T";"Alluvial";604398.15;648108.57;68.41429447;0.23107627125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"292-13_U";"Alluvial";604398.15;648088.49;67.70278588;0.19854620975;4.43;4.68;4.68;3.92;3.33;4.67;9.82;0.6;1.93;2;0.25;0.59;0.23;0.06;0.09;11.73;2.38;3.21;8.48;2.42;3.62;3.54;5.48;4.41;2.91;4.24;4.09;0.78;0.06;0.08;1.78;1.16;1.49;0.41;0.16;0.23;0.08;0.06;0.06;6.59;6.93;6.26;46.32;20.85;29.63;29;33;29;47;46;47;24;21;24
"292-13_V";"Alluvial";604418.45;648089.37;67.67901641;0.3332318045;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"292-13_W";"Alluvial";604438.75;648090.25;68.80056009;0.4136082165;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"292-13_X";"Alluvial";604459.05;648091.13;70.44837512;0.268529049;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"292-13_Y";"Alluvial";604479.35;648092.01;71.0668391;0.24236594125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"292-14_A";"Alluvial";604296.65;648165.21;68.82161085;0.164014153;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"292-14_B";"Alluvial";604316.95;648165.93;70.67779362;0.45001331725;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"292-14_C";"Alluvial";604337.25;648166.65;69.85980849;0.34181547775;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"292-14_D";"Alluvial";604357.55;648167.37;70.15266537;0.2792812415;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"292-14_E";"Alluvial";604377.85;648168.09;69.98267007;0.25583052;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"292-14_F";"Alluvial";604377.85;648147.97;68.50904055;0.0799035155;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"292-14_G";"Alluvial";604357.55;648147.21;68.49016803;0.02948848675;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"292-14_H";"Alluvial";604337.25;648146.45;68.52302851;0.095207081;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"292-14_I";"Alluvial";604316.95;648145.69;68.70928564;0.07897145025;3.93;4.62;3.9;2.73;2.2;1.98;11.31;0.81;3.55;1.56;0.14;0.57;0.17;0.04;0.09;16.24;2.25;4.31;1.92;1.35;2.9;3.6;4.09;3.01;2.98;3.89;2.6;0.35;0.05;0.08;0.15;0.23;0.17;0.15;0.04;0.08;0.03;0.07;0.03;4.28;4.48;3.37;15.91;8.63;10.78;23;23;23;18;25;18;59;52;59
"292-14_J";"Alluvial";604296.65;648144.93;68.64132397;0.083984263;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"292-14_K";"Alluvial";604296.65;648124.65;69.30534994;0.5091958385;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"292-14_L";"Alluvial";604316.95;648125.45;69.07073714;0.66611148675;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"292-14_M";"Alluvial";604337.25;648126.25;69.746066;0.70709974625;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"292-14_N";"Alluvial";604357.55;648127.05;69.48439274;0.67424146875;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"292-14_O";"Alluvial";604377.85;648127.85;68.84591453;0.5398283675;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"292-14_P";"Alluvial";604377.85;648107.73;72.9938733;0.7289879785;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"292-14_Q";"Alluvial";604357.55;648106.89;74.54196474;0.5222092715;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"292-14_R";"Alluvial";604337.25;648106.05;76.49430702;0.46389549625;4.78;3.82;3.72;5.27;6.06;5.46;8.62;1.81;3.27;2.67;0.84;1.27;0.25;0.13;0.17;17.07;6.28;11.66;7.31;2.74;1.43;2.8;10.38;8.36;2.27;9.15;7.56;6.26;0.4;1.06;4.47;1.58;2.02;0.51;0.2;0.21;0.07;0.06;0.05;14.11;12.62;11.71;80.17;17.74;28.62;46;48;46;34;35;34;20;16;20
"292-14_S";"Alluvial";604316.95;648105.21;76.1006237;0.44784962075;4.76;4.51;3.82;6.18;5.97;5.18;6.08;1.39;2.82;3.03;0.82;1.26;0.24;0.13;0.15;17.17;4.16;8.59;3.66;2.31;1.7;1.12;9.17;7.22;0.96;8.46;6.59;13.49;1.31;3.17;2.22;1.85;1.18;0.37;0.19;0.18;0.1;0.08;0.08;17.3;12.6;11.84;93.53;27.17;38.98;43;46;43;38;36;38;20;18;20
"292-14_T";"Alluvial";604296.65;648104.37;73.5029782;0.5323108695;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"292-14_U";"Alluvial";604296.65;648084.09;75.65153532;0.50543900575;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"292-14_V";"Alluvial";604316.95;648084.97;75.71743548;0.79886248225;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"292-14_W";"Alluvial";604337.25;648085.85;74.61514292;0.6097216825;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"292-14_X";"Alluvial";604357.55;648086.73;74.3236111;0.78664302425;4.58;4.66;4.36;4.82;5.71;4.96;6.48;1.02;2.2;2.35;0.59;0.88;0.27;0.11;0.14;12.52;2.18;6.23;7.44;1.8;1.31;4.1;9.23;8.26;3.78;8.33;7.47;3.45;0.14;0.36;3.79;2.46;1.96;0.24;0.16;0.17;0.07;0.06;0.06;11.64;12.03;10.81;64.8;23.33;23.6;49;51;49;31;27;31;21;22;21
"292-14_Y";"Alluvial";604377.85;648087.61;73.12781104;0.7102439915;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"292-21_A";"Grès";603337.5;647308.55;95.92472493;0.84870249;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"292-21_B";"Grès";603357.4;647308.55;96.40520166;0.8867443415;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"292-21_C";"Grès";603377.3;647308.55;99.43131672;1.36377769975;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"292-21_D";"Grès";603397.2;647308.55;100.0512907;1.46256631;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"292-21_E";"Grès";603417.1;647308.55;99.76970613;1.5003486885;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"292-21_F";"Grès";603417.2;647288.65;111.3995439;1.66249096925;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"292-21_G";"Grès";603397.3;647288.65;109.4770177;1.30719669075;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"292-21_H";"Grès";603377.4;647288.65;110.5879416;1.09142864075;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"292-21_I";"Grès";603357.5;647288.65;99.64908349;1.10342519475;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"292-21_J";"Grès";603337.6;647288.65;96.50722533;0.84658090225;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"292-21_K";"Grès";603337.7;647268.75;89.09390317;1.00672287525;4.47;4.79;4.77;1.87;1.11;1.29;7.28;1.56;4.75;1.09;0.3;0.68;0.08;0.03;0.05;1.46;0.83;1.08;7.37;2.34;3.46;2.96;1.72;2.08;2.39;1.52;1.67;0.05;0.02;0.03;0.09;0;0.01;0.1;0.04;0.04;0.03;0.01;0.03;3.23;1.8;2.19;8.47;4.24;4.99;18;20;18;10;9;10;73;72;73
"292-21_L";"Grès";603357.6;647268.75;102.7706331;1.24972499625;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"292-21_M";"Grès";603377.5;647268.75;114.6239265;1.417474615;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"292-21_N";"Grès";603397.4;647268.75;117.5429276;1.1368756195;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"292-21_O";"Grès";603417.3;647268.75;117.4832333;1.46666941575;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"292-21_P";"Grès";603417.4;647248.85;127.3082495;1.35045660875;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"292-21_Q";"Grès";603397.5;647248.85;120.4789531;0.500663146;4.36;4.39;3.98;3.08;3.22;2.91;3.86;0.77;1.07;1.68;0.38;0.62;0.11;0.05;0.07;0.18;0.14;0.63;8.33;2.97;4.19;4.85;5.68;5.61;3.82;4.86;4.74;0.1;0.02;0.04;0.3;0.07;0.13;0.12;0.05;0.08;0.07;0.03;0.04;5.45;5.85;5.9;10.97;2.87;4.85;29;32;29;14;9;14;57;58;57
"292-21_R";"Grès";603377.6;647248.85;110.7992362;1.52991962125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"292-21_S";"Grès";603357.7;647248.85;104.3936716;1.64723619975;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"292-21_T";"Grès";603337.8;647248.85;91.13762156;1.33508561;4.52;4.87;4.77;1.91;1.54;1.35;6.86;1.14;3.34;0.97;0.26;0.55;0.08;0.03;0.05;1.46;0.29;0.65;7.39;2.34;3.89;2.5;2.29;2.28;1.89;1.83;1.72;0.1;0;0.02;0.3;0.06;0.11;0.13;0.04;0.05;0.04;0.07;0.05;3.05;2.45;2.5;18.15;6.87;8.94;9;19;9;21;13;21;70;69;70
"292-21_U";"Grès";603337.9;647228.95;95.02153604;1.384495174;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"292-21_V";"Grès";603357.8;647228.95;104.5487174;1.47182119275;4.66;4.93;4.8;2.2;2.71;2.44;3.71;0.7;2.31;1.17;0.2;0.72;0.1;0.04;0.06;0.36;0.27;0.43;7.81;2.19;4.97;3.37;4.93;3.59;2.61;4.19;2.87;0.03;0;0.02;0.28;0.17;0.18;0.17;0.07;0.09;0.06;0.05;0.07;3.92;5.22;3.94;13.9;5.45;8.92;22;34;22;15;12;15;63;54;63
"292-21_W";"Grès";603377.7;647228.95;118.4194992;0.9754728895;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
